0.77773376617160606,2,1
0.84638217170667951,4,1
0.86145035088263222,8,1
0.86564385899999996,144,1
0.86564567599999998,208,3
0.86564726999999997,176,2
0.865648945,208,4
0.86565188199999998,112,1
0.86565687300000005,176,3
0.86566073399999999,144,2
0.86566445999999997,176,4
0.86567342300000005,80,1
0.86568686699999997,144,3
0.86569491200000004,112,2
0.86570198300000001,144,4
0.86573145799999995,48,1
0.86586738500000004,88,1
0.86587038299999997,120,3
0.865873161,104,2
0.86587623400000002,120,4
0.86588087499999999,72,1
0.86588936000000005,104,3
0.86589680099999999,88,2
0.86590462400000001,104,4
0.86591834000000001,56,1
0.86594164799999995,88,3
0.86595967799999995,72,2
0.86597707899999998,88,4
0.86601893799999996,40,1
0.866081722,72,3
0.86611929300000001,56,2
0.86615231599999998,72,4
0.86628998199999996,24,1
0.86689329699999995,84,3
0.86689697600000004,76,3
0.86690774299999995,68,3
0.86691753000000005,68,4
0.86693894000000005,60,3
0.86696627100000001,60,4
0.86702759799999995,52,3
0.86706236609999998,44,2
0.867098916,52,4
0.86716300099999999,28,1
0.86727191000000003,44,3
0.86735615649999998,36,2
0.86743747100000002,44,4
0.86763308299999997,20,1
0.86792651700000001,36,3
0.86810213039999995,28,2
0.86825649599999999,36,4
0.86890011704970127,12,1
0.871739865,38,3
0.87179025200000004,34,3
0.87183606199999997,34,4
0.87193627900000004,30,3
0.87206423200000005,30,4
0.87235136599999996,26,3
0.87251418199999997,22,2
0.87268536399999996,26,4
0.87298552078177771,14,1
0.87349575400000001,22,3
0.87389055500000001,18,2
0.87427168899999996,22,4
0.8751888314366757,10,1
0.87656547399999996,18,3
0.87738982762296014,14,2
0.87811469399999997,18,4
0.88114056855985268,6,1
0.88493299401440317,14,3
0.88632026620408888,10,2
0.88747278357183446,14,4
0.88948669317542073,14,5
0.89032391584761927,8,2
0.89116263823543451,14,6
0.8925140172044802,14,7
0.89309978121068345,10,3
0.89361422717819283,14,8
0.89429531990729672,14,9
0.89444781595873979,31,1
0.89444782300000003,35,3
0.89444784690438539,29,1
0.89444786700000001,33,3
0.89444788577214118,31,2
0.89444793780691156,27,1
0.89444799600000002,31,3
0.89444799613066694,31,3
0.89444805197961852,29,2
0.89444811611125707,31,4
0.89444829934248282,31,5
0.89444837600000004,29,3
0.89444837615020278,29,3
0.89444854019867048,27,2
0.89444872857224855,29,4
0.89444926678945613,29,5
0.89444949200000001,27,3
0.89444949238465354,27,3
0.8944505274504263,27,4
0.89445210827468469,27,5
0.89445277099999998,25,3
0.89446239599999999,23,3
0.89449063699999998,21,3
0.89453609350548324,15,1
0.89457334099999997,19,3
0.89470602248018238,13,1
0.89481448799999996,17,3
0.89491697007117676,15,2
0.89503291100000004,17,4
0.89519842318984466,11,1
0.89551083082552141,15,3
0.89579956527551108,13,2
0.8961187164866371,15,4
0.89660200122308931,9,1
0.8971240994782762,15,5
0.89748359541954714,13,3
0.8978293887623936,15,6
0.89825493974856141,11,2
0.8986964539628276,15,7
0.89906561653626338,13,4
0.89943477559092611,15,8
0.90049062325114049,7,1
0.90063098159476396,14,10
0.90168781463400949,15,9
0.90206279652335797,13,5
0.90243501924184788,15,10
