0.80901699437494734,2,1
0.87464042483192539,4,1
0.88866021569220621,8,1
0.89254621499999998,144,1
0.89254789800000001,208,3
0.89254937300000003,176,2
0.89255092400000002,208,4
0.89255364299999995,112,1
0.89255826299999996,176,3
0.89256183700000002,144,2
0.89256528700000004,176,4
0.89257358499999995,80,1
0.89258603000000003,144,3
0.892593478,112,2
0.89260002299999996,144,4
0.89262730999999995,48,1
0.89275312799999995,88,1
0.89275590199999999,120,3
0.892758473,104,2
0.89276131700000005,120,4
0.89276561300000001,72,1
0.89277346599999996,104,3
0.89278035499999997,88,2
0.89278759600000002,104,4
0.89280029100000002,56,1
0.89282186699999999,88,3
0.89283855700000003,72,2
0.89285466499999999,88,4
0.89289341200000005,40,1
0.89295153100000002,72,3
0.892986312,56,2
0.89301688099999998,72,4
0.89314432300000002,24,1
0.89370137699999996,84,1
0.89370143800000001,100,3
0.89370149600000004,92,2
0.89370165499999998,76,1
0.89370183299999995,92,3
0.89370200399999999,84,2
0.893702471,68,1
0.89370299499999994,84,3
0.89370349699999996,76,2
0.89370486999999998,60,1
0.89370640899999998,76,3
0.89370787799999996,68,2
0.89371189900000003,52,1
0.89371639199999997,68,3
0.89372064600000001,60,2
0.89372546100000005,68,4
0.89373232400000002,44,1
0.89374530200000002,60,3
0.89375731899999999,52,2
0.89377061000000002,60,4
0.89379069700000002,36,1
0.89382740199999999,52,3
0.89385957400000005,44,2
0.89389339400000001,52,4
0.89395271700000001,28,1
0.89405347800000001,44,3
0.89413137200000004,36,2
0.89420655900000001,44,4
0.89438754200000004,20,2
0.89465863199999995,36,3
0.89482083000000001,28,2
0.89496342299999998,36,4
0.89555745895509031,12,1
0.89816652600000002,38,3
0.89817325199999998,34,2
0.89819163499999999,26,1
0.89821223400000005,34,3
0.89823182999999995,30,2
0.89825402700000001,34,4
0.89825537,22,1
0.89834539099999999,30,3
0.89840109999999995,26,2
0.89846274800000003,30,4
0.89855552699999997,18,1
0.89872585699999996,26,3
0.89887595799999997,22,2
0.89903379100000003,26,4
0.89930955000000001,14,1
0.89978016800000005,22,3
0.90014597799999996,18,2
0.90049884000000002,22,4
0.9013464593838435,10,1
0.90262370700000005,18,3
0.90339125499999995,14,2
0.90406473799999998,18,4
0.90688938237888084,6,1
0.90782320006255546,12,2
0.91176220038047529,10,2
0.91378698970271877,12,3
0.91554812592164425,8,2
0.91709378200547642,12,4
0.91825206159096717,10,3
0.91915882017862227,12,5
0.9196433776087175,63,1
0.91964337779245786,59,1
0.91964340304953662,31,1
0.91964341299999997,35,3
0.91964342281850164,63,2
0.91964344929375552,29,1
0.9196434709187401,61,1
0.91964347280582082,59,2
0.91964347800000001,33,3
0.91964350518151283,31,2
0.9196435659023231,61,2
0.91964357959049137,27,1
0.91964366135247833,31,3
0.91964366190897151,61,3
0.91964372088936963,63,3
0.91964373705678104,29,2
0.91964375180800428,61,4
0.9196437617124561,59,3
0.91964382373546671,31,4
0.91964390171878996,63,4
0.91964406291883838,59,4
0.91964407635179624,31,5
0.91964417706837831,29,3
0.91964439035789969,27,2
0.91964463455949574,29,4
0.91964534628452932,29,5
0.91964563001506072,27,3
0.91964691874645899,27,4
0.91964892377632435,27,5
0.91964972300000003,25,5
0.91966124800000004,23,3
0.91969367199999996,21,3
0.91970704599999997,19,2
0.91974408500000004,15,1
0.91978469699999998,19,3
0.91982208099999996,17,1
0.92003899200000006,17,2
0.92025870099999996,17,3
0.9204296685342831,11,1
0.92074197599999996,15,2
0.92103899199999995,17,4
0.92132626100000004,15,3
0.92142299400000005,15,4
0.92180404523353809,9,1
0.9233553354446673,11,2
0.92544228838448894,7,1
0.92764383799833727,11,3
0.92927920685086229,9,2
0.93086590108833944,11,4
0.93245352379802871,12,6
